periodo,codigo_serie,perfil,imp_hist
2025-09,SONDA INTUB.GASTRICA LEVIN  4MM N12 T/K9,IPU,125016.285
2025-09,SONDA INTUB.GASTRICA LEVIN  6MM N18 T/K11,DRO,1120565.0
2025-09,SONDA INTUB.GASTRICA LEVIN  6MM N18 T/K11,FAR,30098.210000000003
2025-09,SONDA INTUB.GASTRICA LEVIN  6MM N18 T/K11,IPR,69609.6
2025-09,SONDA INTUB.GASTRICA LEVIN  6MM N18 T/K11,IPU,346796.76300000004
2025-09,SONDA INTUB.GASTRICA LEVIN 5.3M N16 T/K10,DRO,1037270.5
2025-09,SONDA INTUB.GASTRICA LEVIN 5.3M N16 T/K10,FAR,10272.42
2025-09,SONDA INTUB.GASTRICA LEVIN 5.3M N16 T/K10,IPR,272951.23
2025-09,SONDA INTUB.GASTRICA LEVIN 5.3M N16 T/K10,IPU,287626.44
2025-09,SONDA MALECOT PEZZER N°18,IPR,8163.8
2025-09,SONDA MALECOT PEZZER N°20,IPR,11429.32
2025-09,SONDA MALECOT PEZZER N°22,IPR,8163.8
2025-09,SONDA NASAL OXIGENO BIGOTERA ADU. XL T/K27 SILICONA,IPR,82533.0
2025-09,SONDA NASAL OXIGENO BIGOTERA ADUL. T/K27,DRO,585196.7
2025-09,SONDA NASAL OXIGENO BIGOTERA ADUL. T/K27,FAR,209894.7
2025-09,SONDA NASAL OXIGENO BIGOTERA ADUL. T/K27,IPR,501372.91000000003
2025-09,SONDA NASAL OXIGENO BIGOTERA ADUL. T/K27,IPU,661258.886
2025-09,SONDA NASAL OXIGENO BIGOTERA NEO. T/K27 SILICONA,IPR,42996.0
2025-09,SONDA NASAL OXIGENO BIGOTERA PED. T/K27,DRO,2328.46
2025-09,SONDA NASAL OXIGENO BIGOTERA PED. T/K27,FAR,79284.06
2025-09,SONDA NASAL OXIGENO BIGOTERA PED. T/K27,IPU,219480.82
2025-09,SONDA NASO PUR T/K108 10F 109CM ENFIT 8884721088E,DRO,1101931.0
2025-09,SONDA NASO PUR T/K108 10F 109CM ENFIT 8884721088E,IPR,3086266.22
2025-09,SONDA NASO PVC MANDRIL T/K108,DRO,2843382.08
2025-09,SONDA NASO PVC MANDRIL T/K108,IPR,2558095.21
2025-09,SONDA NASOGAST PEDIAT 7FR SILICONA 392-07 T/K30 [DISC],DRO,32429.68
2025-09,SONDA NASOGAST PEDIAT 7FR SILICONA 392-07 T/K30 [DISC],FAR,24257.4
2025-09,SONDA NASOGAST PEDIAT 9FR SILICONA 392-09 T/K30 [DISC],DRO,101921.85
2025-09,SONDA NASOGAST PEDIAT 9FR SILICONA 392-09 T/K30 [DISC],FAR,557920.2
2025-09,SONDA NASOGASTRICA ADULTO   2.8M T/K30  S-28,DRO,463190.0
2025-09,SONDA NASOGASTRICA ADULTO   2.8M T/K30  S-28,FAR,848606.49
2025-09,SONDA NASOGASTRICA ADULTO   2.8M T/K30  S-28,IPR,389169.5
2025-09,SONDA NASOGASTRICA ADULTO   2.8M T/K30  S-28,IPU,1568108.92
2025-09,SONDA NASOGASTRICA ADULTO   2.8M T/K30  S-28,OSP,292409.622
2025-09,SONDA NASOGASTRICA ADULTO   2.8MM T/K30,DRO,636845.0
2025-09,SONDA NASOGASTRICA ADULTO   2.8MM T/K30,FAR,391884.39400000003
2025-09,SONDA NASOGASTRICA ADULTO   2.8MM T/K30,IPR,197053.8
2025-09,SONDA NASOGASTRICA ADULTO   2.8MM T/K30,IPU,150453.1
2025-09,SONDA NASOGASTRICA ADULTO   2.8MM T/K30,OSP,92827.136
2025-09,SONDA NASOGASTRICA ADULTO   2.8MM T/K30 POLIURET,FAR,54335.61
2025-09,SONDA NASOGASTRICA ADULTO 2.8MM A 110CM T/K30,DRO,63570.0
2025-09,SONDA NASOGASTRICA ADULTO 2.8MM A 110CM T/K30,FAR,5371.15
2025-09,SONDA NASOGASTRICA ADULTO 2.8MM A 110CM T/K30,IPR,208613.25
2025-09,SONDA NASOGASTRICA INFANTES 2.0M T/K33  S-20,DRO,229944.06
2025-09,SONDA NASOGASTRICA INFANTES 2.0M T/K33  S-20,FAR,238051.73
2025-09,SONDA NASOGASTRICA INFANTES 2.0M T/K33  S-20,IPR,520935.4
2025-09,SONDA NASOGASTRICA INFANTES 2.0M T/K33  S-20,IPU,676250.2148999999
2025-09,SONDA NASOGASTRICA INFANTES 2.0M T/K33  S-20,OSP,66580.56
2025-09,SONDA NASOGASTRICA INFANTES 2.0M T/K33  S-20,SAN,5179.8
2025-09,SONDA NASOGASTRICA INFANTES 2.3M T/K31,DRO,72067.0
2025-09,SONDA NASOGASTRICA INFANTES 2.3M T/K31,FAR,99634.55
2025-09,SONDA NASOGASTRICA INFANTES 2.3M T/K31,IPR,356153.0
2025-09,SONDA NASOGASTRICA INFANTES 2.3M T/K31,IPU,69258.2625
2025-09,SONDA NASOGASTRICA INFANTES 2.3M T/K31,OSU,239067.54
2025-09,SONDA NASOGASTRICA INFANTES 2.3M T/K31,PER,4275.15
2025-09,SONDA NASOGASTRICA INFANTES 2.3M T/K31,SAN,5352.4
2025-09,SONDA NASOGASTRICA INFANTES 2.3ML A 110CM T/31,FAR,2224.11
2025-09,SONDA NASOGASTRICA PREM.    1.4M T/K35,DRO,127968.0
2025-09,SONDA NASOGASTRICA PREM.    1.4M T/K35,FAR,41934.369999999995
2025-09,SONDA NASOGASTRICA PREM.    1.4M T/K35,IPR,273318.61
2025-09,SONDA NASOGASTRICA PREM.    1.4M T/K35,IPU,642873.378
2025-09,SONDA NASOGASTRICA PREM.    1.6MM T/K35,DRO,163505.0
2025-09,SONDA NASOGASTRICA PREM.    1.6MM T/K35,FAR,43059.130000000005
2025-09,SONDA NASOGASTRICA PREM.    2.0MM T/K33,DRO,298042.88
2025-09,SONDA NASOGASTRICA PREM.    2.0MM T/K33,FAR,10414.975
2025-09,SONDA NASOGASTRICA PREM.    2.0MM T/K33,IPR,9180.5
2025-09,SONDA NASOGASTRICA PREM. 1.8MM A 45CM T/K35,FAR,2640.56
2025-09,SONDA NASOGASTRICA PREM. 1.8MM A 45CM T/K35,IPR,170559.4
2025-09,SONDA NASOGASTRICA PREM. 2.0MM A 45CM T/K33,FAR,2503.01
2025-09,SONDA NASOGASTRICA PREM. 2.0MM A 45CM T/K33,IPR,9631.0
2025-09,SONDA NELATON PVC FEM. N°12 T/K93,FAR,58326.32
2025-09,SONDA NELATON PVC FEM. N°12 T/K93,IPR,84469.5
2025-09,SONDA NELATON PVC N°  8  T/K92,DRO,131380.5
2025-09,SONDA NELATON PVC N°  8  T/K92,FAR,150328.86
2025-09,SONDA NELATON PVC N°  8  T/K92,IPR,573772.03
2025-09,SONDA NELATON PVC N° 10  T/K97,DRO,496856.0
2025-09,SONDA NELATON PVC N° 10  T/K97,FAR,412996.84
2025-09,SONDA NELATON PVC N° 10  T/K97,IPR,24985.5
2025-09,SONDA NELATON PVC N° 10  T/K97,OSP,279418.86
2025-09,SONDA NELATON PVC N° 12  T/K93,DRO,2041970.22
2025-09,SONDA NELATON PVC N° 12  T/K93,FAR,2694068.6999999997
2025-09,SONDA NELATON PVC N° 12  T/K93,IPR,152597.0
2025-09,SONDA NELATON PVC N° 12  T/K93,IPU,176464.276
2025-09,SONDA NELATON PVC N° 12  T/K93,OSP,204924.788
2025-09,SONDA NELATON PVC N° 14  T/K94,DRO,1592575.8
2025-09,SONDA NELATON PVC N° 14  T/K94,FAR,189487.56
2025-09,SONDA NELATON PVC N° 14  T/K94,IPR,403528.3
2025-09,SONDA NELATON PVC N° 14  T/K94,IPU,8538.594
2025-09,SONDA NELATON PVC N° 16  T/K95,FAR,139286.22999999998
2025-09,SONDA NELATON PVC N° 16  T/K95,IPR,3334118.4
2025-09,SONDA NELATON PVC N° 18  T/K96,FAR,11996.830000000002
2025-09,SONDA NELATON PVC N°20 (K-98),FAR,5557.43
2025-09,SONDA NELATON PVC N°22 (K-99),IPR,5432.6
2025-09,SONDA NELATON SILICONA N° 8 [DISC],FAR,187035.3
2025-09,SONDA NELATON SILICONA N°10 [DISC],FAR,473822.76
2025-09,SONDA NELATON SILICONA N°16 [DISC],FAR,22444.24
2025-09,SONDA NELATON SILICONA N°18 [DISC],FAR,0.0
2025-09,SONDA NELATON SILICONA N°20 [DISC],FAR,12469.02
2025-09,SONDA OXIGENO/SUC.MUCUS 4M T/K29,DRO,171005.0
2025-09,SONDA OXIGENO/SUC.MUCUS 4M T/K29,FAR,285853.66
2025-09,SONDA OXIGENO/SUC.MUCUS 4M T/K29,IPR,243485.9
2025-09,SONDA OXIGENO/SUC.MUCUS 4M T/K29,IPU,116678.866
2025-09,SONDA OXIGENO/SUC.MUCUS 4M T/K29P C/REG.,DPM,131166.0
2025-09,SONDA OXIGENO/SUC.MUCUS 4M T/K29P C/REG.,DRO,1144975.2
2025-09,SONDA OXIGENO/SUC.MUCUS 4M T/K29P C/REG.,FAR,1913363.13
2025-09,SONDA OXIGENO/SUC.MUCUS 4M T/K29P C/REG.,IPR,136710.4
2025-09,SONDA OXIGENO/SUC.MUCUS 4M T/K29P C/REG.,IPU,402913.19
2025-09,SONDA OXIGENO/SUC.MUCUS 4ML A 43CM T/K29,FAR,-6881.78
2025-09,SONDA OXIGENO/SUC.MUCUS 5M A 43 CM T/K32P,IPR,226424.0
2025-09,SONDA OXIGENO/SUC.MUCUS 5M T/K32,DPM,63324.0
2025-09,SONDA OXIGENO/SUC.MUCUS 5M T/K32,DRO,1753091.02
2025-09,SONDA OXIGENO/SUC.MUCUS 5M T/K32,FAR,3235.54
2025-09,SONDA OXIGENO/SUC.MUCUS 5M T/K32,IPR,229644.3
2025-09,SONDA OXIGENO/SUC.MUCUS 5M T/K32P C/REG.,DRO,2434313.0
2025-09,SONDA OXIGENO/SUC.MUCUS 5M T/K32P C/REG.,FAR,542813.2
2025-09,SONDA OXIGENO/SUC.MUCUS 5M T/K32P C/REG.,IPR,566602.06
2025-09,SONDA OXIGENO/SUC.MUCUS 5M T/K32P C/REG.,IPU,228318.813
2025-09,SONDA OXIGENO/SUC.MUCUS 5ML A 43CM  T/K32,IPR,-20574.0
2025-09,SONDA P/ASPIRACION MUCUS 2.3ML A 50CM T/K31P,FAR,379.39
2025-09,SONDA P/ASPIRACION MUCUS 2.8ML A 50CM T/K30P,DRO,58004.0
2025-09,SONDA P/ASPIRACION MUCUS 2.8ML A 50CM T/K30P,FAR,18702.77
2025-09,SONDA P/ASPIRACION MUCUS 4ML A 43CM T/K29P,FAR,731.77
2025-09,SONDA P/ASPIRACION MUCUS 4ML A 43CM T/K29P,IPR,70799.0
2025-09,SONDA P/ASPIRACION MUCUS T/K28P C/REG.(T/K30P),DRO,1229183.6
2025-09,SONDA P/ASPIRACION MUCUS T/K28P C/REG.(T/K30P),FAR,2911902.8200000003
2025-09,SONDA P/ASPIRACION MUCUS T/K28P C/REG.(T/K30P),IPR,5981036.77
2025-09,SONDA P/ASPIRACION MUCUS T/K28P C/REG.(T/K30P),IPU,233585.3065
2025-09,SONDA P/ASPIRACION MUCUS T/K29P C/REG.,FAR,114654.96
2025-09,SONDA P/ASPIRACION MUCUS T/K29P C/REG.,IPR,-25729.0
2025-09,SONDA P/ASPIRACION MUCUS T/K30P C/REG.,DRO,121168.6
2025-09,SONDA P/ASPIRACION MUCUS T/K30P C/REG.,FAR,504449.08
2025-09,SONDA P/ASPIRACION MUCUS T/K30P C/REG.,IPR,263519.9
2025-09,SONDA P/ASPIRACION MUCUS T/K30P C/REG.,IPU,140502.44
2025-09,SONDA P/ASPIRACION MUCUS T/K31P C/REG.,DPM,14751.0
2025-09,SONDA P/ASPIRACION MUCUS T/K31P C/REG.,FAR,90278.0
2025-09,SONDA P/ASPIRACION MUCUS T/K31P C/REG.,IPR,75232.0
2025-09,SONDA P/ASPIRACION MUCUS T/K31P C/REG.,IPU,68294.21
2025-09,SONDA P/ASPIRACION MUCUS T/K31P C/REG. (SA31),DRO,439781.0
2025-09,SONDA P/ASPIRACION MUCUS T/K31P C/REG. (SA31),IPU,682942.1
2025-09,SONDA P/ASPIRACION MUCUS T/K33P C/REG. (SA-33),FAR,27396.949999999997
2025-09,SONDA P/ASPIRACION MUCUS T/K35P C/REG. (SA35),FAR,2158.7799999999997
2025-09,SONDA RECTAL PVC N 16 (K41),FAR,29111.09
2025-09,SONDA RECTAL PVC N 16 (K41),IPR,6988.4
2025-09,SONDA RECTAL PVC N 22 (K42),FAR,55316.8
2025-09,SONDA RECTAL PVC N 22 (K42),IPR,65186.35
2025-09,SONDA RECTAL PVC N 26 (K43),FAR,4250.03
2025-09,SONDA RECTAL PVC N 26 (K43),IPR,57340.42
2025-09,SONDA RECTAL PVC N 40 (K44),IPR,1985.28
2025-09,SUCCINILCOLINA 100 MG AMP,DRO,20941.1
2025-09,SUCCINILCOLINA 100 MG AMP,IPR,543867.0
2025-09,SUCCINILCOLINA 100 MG AMP,IPU,613610.24
2025-09,SUCRALFATO 20% X 200 ML SUSP,IPR,204911.4
2025-09,SUCRALFATO 20% X 200 ML SUSP,IPU,718656.6
2025-09,SUGAMMADEX 200 MG/2ML AMP,IPU,1976379.8
2025-09,SUJETADOR SONDA NASOGASTR/YEYUNAL 5-18FR COD 9786,IPR,2062598.6
2025-09,SUJETADOR TUBO ENDOTRAQUEAL ANCHOR FAST COD 9799,IPR,2292532.8
2025-09,SUJETADOR TUBO ENDOTRAQUEAL ANCHOR FAST COD 9799,OES,658088.94
2025-09,SULFADIAZINA DP + LIDO 1G% X 200 G CREMA,IPR,144621.1
2025-09,SULFADIAZINA DP + LIDO 1G% X 30 G CREMA,DRO,581908.0
2025-09,SULFADIAZINA DP + LIDO 1G% X 30 G CREMA,IPR,56821.6
2025-09,SULFADIAZINA DP + LIDO 1G% X 30 G CREMA,IPU,129139.5
2025-09,SULFADIAZINA DP + LIDO 1G% X 400 G CREMA,DRO,667264.3600000001
2025-09,SULFADIAZINA DP + LIDO 1G% X 400 G CREMA,IPR,337295.44
2025-09,SULFADIAZINA DP + LIDO 1G% X 400 G CREMA,IPU,1873762.3199999998
2025-09,SULFAMETO. + TRIMETO. (200/40) MG X 100 ML SUSP,IPU,68242.0
2025-09,SULFAMETO. + TRIMETO. (400/80) MG AMP,IPR,2870361.98
2025-09,SULFAMETO. + TRIMETO. (400/80) MG AMP,IPU,26711505.740000002
2025-09,SULFAMETO. + TRIMETO. (400/80) MG AMP,OES,6353156.0
2025-09,SULFAMETO. + TRIMETO. (800/160) MG COMP,DRO,236680.0
2025-09,SULFAMETO. + TRIMETO. (800/160) MG COMP,IPR,111784.0
2025-09,SULFAMETO. + TRIMETO. (800/160) MG COMP,IPU,636300.0
2025-09,SULFAMETO. + TRIMETO. (800/160) MG COMP,OES,115195.0
2025-09,SULFASALAZINA 500 MG COMP,IPR,2478150.0
2025-09,SULFASALAZINA 500 MG COMP,IPU,133440.0
2025-09,SULFATIAZOL 4GR,FAR,661913.09
2025-09,SULFATIAZOL 4GR POLVO,FAR,388294.79
2025-09,SULFATIAZOL 4GR POLVO,IPR,8280.0
2025-09,SULFATIAZOL 4GR POLVO,PER,1239.27
2025-09,SULFATO DE MAGNESIO 25% X 5 ML AMP,DRO,1242740.0
2025-09,SULFATO DE MAGNESIO 25% X 5 ML AMP,IPR,7194922.0
2025-09,SULFATO DE MAGNESIO 25% X 5 ML AMP,IPU,6160048.54
2025-09,SULFATO DE MAGNESIO 25% X 5 ML AMP,OES,2051396.0
2025-09,SULFATO FERROSO 12.5% X 20 ML GTS,IPU,2673888.95
2025-09,SULFATO FERROSO 200 MG COMP,DRO,91175.0
2025-09,SURFACTANTE PULMONAR 120 MG X 1.5 ML PORCINO FA,IPU,453254.2
2025-09,SURFACTANTE PULMONAR 120 MG X 4 ML FA,IPR,694720.5
2025-09,SURFACTANTE PULMONAR 240 MG X 3 ML PORCINO FA,IPU,764686.0
2025-09,SURFACTANTE PULMONAR 240 MG X 8 ML FA,IPR,1343826.72
2025-09,SUTURA    3X  75MM 3TS STERI-STRIP 1540,DRO,116929.1
2025-09,SUTURA    3X  75MM 3TS STERI-STRIP 1540,FAR,105372.1
2025-09,SUTURA    6X  75MM 3TS STERI-STRIP 1541,IPR,58087.5
2025-09,SUTURA    6X  75MM 3TS STERI-STRIP 1541  (DISC),DRO,85718.61
2025-09,SUTURA    6X  75MM 3TS STERI-STRIP 1541  (DISC),FAR,386395.52
2025-09,SUTURA    6X  75MM 3TS STERI-STRIP 1541  (DISC),IPR,604000.0
2025-09,SUTURA    6X 100MM 3TS STERI-STRIP R1546,DRO,242502.0
2025-09,SUTURA    6X 100MM 3TS STERI-STRIP R1546,FAR,140482.19
2025-09,SUTURA    6X 100MM 3TS STERI-STRIP R1546,IPR,133864.5
2025-09,SUTURA 12.5X 100MM 3TS STERI-STRIP 1547,DRO,367747.5
2025-09,SUTURA 12.5X 100MM 3TS STERI-STRIP 1547,FAR,117895.57
2025-09,SUTURA 12.5X 100MM 3TS STERI-STRIP 1547,IPR,1910005.0
2025-09,SUTURA 12MM X 100MM STRIP,FAR,20838.43
2025-09,SUTURA 12MM X 100MM STRIP,IPR,522074.0
2025-09,SUTURA 25  X 100MM 3TS STERI-STRIP 1548,IPR,314403.0
2025-09,SUTURA 6MM X 100MM STRIP,FAR,482332.25
2025-09,SUTURA 6MM X 100MM STRIP,FIN,59994.4458
2025-09,SYRITA KIDS X 10 APOSITO X CAJA,FAR,99000.0
2025-09,SYRITA PIEL X 10 APOSITO,FAR,329810.0
2025-09,SYRITA PIEL X 10 APOSITO,PER,5900.0
2025-09,TACO DE MARCHA MADERA GRANDE,FAR,8100.02
2025-09,TALCO MENTOLADO 100GR,FAR,1740297.5804
2025-09,TALCO MENTOLADO 100GR,IPR,18021.0
2025-09,TAMSULOSINA 0.4 MG CAPS,DRO,218951.45
2025-09,TAMSULOSINA 0.4 MG CAPS,IPR,528756.48
2025-09,TAMSULOSINA 0.4 MG CAPS,IPU,2163.78
2025-09,TAPABOCA HIGIENICO,FAR,15119.59
2025-09,TAPABOCA HIGIENICO BLACK,FAR,21419.88
2025-09,TAPABOCA HIGIENICO BLACK,FIN,8413.3806
2025-09,TAPABOCA HIGIENICO TRIPLE C/FILT (PACK X3),FAR,48181.07000000001
2025-09,TAPABOCA HIGIENICO TRIPLE C/FILT (PACK X3) BLACK,FAR,71242.1
2025-09,TAPABOCA HIGIENICO TRIPLE C/FILT (PACK X3) KIDS,FAR,7824.28
2025-09,TAPON OIDO ADULTO,FAR,611660.64
2025-09,TAPON OIDO ADULTO,FIN,7027.3554
2025-09,TAPON OIDO AMASABLE,DPM,46012.5
2025-09,TAPON OIDO AMASABLE,DRO,95706.12
2025-09,TAPON OIDO AMASABLE,FAR,1355330.084
2025-09,TAPON OIDO AMASABLE,FIN,165520.7187
2025-09,TAPON OIDO PEDIATRICO,FAR,197150.95
2025-09,TAPON OIDO PEDIATRICO,FIN,10456.4298
2025-09,TELA AD.  5.00 CM X 5 M MICROFOAM ROLLO 1528-2,DRO,1515474.72
2025-09,TELA AD.  5.00 CM X 5 M MICROFOAM ROLLO 1528-2,FAR,-185712.89
2025-09,TELA AD.  5.00 CM X 9 M TRANSPORE ROLLO 1527-2,FAR,90474.8
2025-09,TELA AD.  5.00 CM X 9.00 M MEDIPORE H 2862 ROLLO,FAR,-195388.41
2025-09,TELA AD.  5.00 CM X 9.00 M MEDIPORE H 2862 ROLLO,IPU,568823.8016
2025-09,TELA AD.  5.00 CM X 9.00 M MICROP.PAPEL RAC,FAR,6521.22
2025-09,TELA AD.  5.00 CM X 9.00 M TRANSP ROLLO EST. NEXC,FAR,11502.55
2025-09,TELA AD.  5.00 CM X 9.00 M TRANSP ROLLO EST. NEXC,FIN,36347.5786
2025-09,TELA AD. 1.25 CM X 2.00 M O.ZINC CARRETE N3,FAR,39853.0
2025-09,TELA AD. 1.25 CM X 2.00 M O.ZINC CARRETE N°3,FAR,54753.270000000004
2025-09,TELA AD. 1.25 CM X 2.00 M O.ZINC ROLLO,FAR,54638.96
2025-09,TELA AD. 1.25 CM X 4.00 M CARRETE,DRO,17832.72
2025-09,TELA AD. 1.25 CM X 4.00 M CARRETE,FAR,321842.88
2025-09,TELA AD. 1.25 CM X 4.00 M CARRETE,FIN,7286.0827
2025-09,TELA AD. 1.25 CM X 4.00 M O.ZINC CARRETE N°5,FAR,75058.5
2025-09,TELA AD. 1.25 CM X 4.00 M O.ZINC ROLLO,FAR,343629.49
2025-09,TELA AD. 1.25 CM X 9.00 M MICROP,FAR,58786.0
2025-09,TELA AD. 1.25 CM X 9.00 M MICROP C/RAC,FAR,12750.08
2025-09,TELA AD. 1.25 CM X 9.00 M MICROP RAC ESTUCHE NEXC,FAR,5959.29
2025-09,TELA AD. 1.25 CM X 9.00 M MICROP ROLLO 1530-0,DPM,15442.32
2025-09,TELA AD. 1.25 CM X 9.00 M MICROP ROLLO 1530-0,DRO,15456.0
2025-09,TELA AD. 1.25 CM X 9.00 M MICROP ROLLO 1530-0,FAR,138982.32
2025-09,TELA AD. 1.25 CM X 9.00 M MICROP ROLLO 1530-0,IPR,60309.119999999995
2025-09,TELA AD. 1.25 CM X 9.00 M MICROP. PAPEL ROLLO RAC,FAR,72407.91
2025-09,TELA AD. 1.25 CM X 9.00 M MICROP.PAPEL RAC,DRO,58767.5
2025-09,TELA AD. 1.25 CM X 9.00 M MICROP.PAPEL RAC,FAR,849055.5
2025-09,TELA AD. 1.25 CM X 9.00 M MICROP.PAPEL RAC,FIN,9387.19
2025-09,TELA AD. 1.25 CM X 9.00 M MICROP.PAPEL RAC(DISC),FAR,12286.93
2025-09,TELA AD. 1.25 CM X 9.00 M MICROP.PAPEL ROLLO,DRO,18276.16
2025-09,TELA AD. 1.25 CM X 9.00 M MICROP.PAPEL ROLLO,FAR,196542.68
2025-09,TELA AD. 1.25 CM X 9.00 M TRANSP.PLAST.ROLLO,DRO,10593.93
2025-09,TELA AD. 1.25 CM X 9.00 M TRANSP.PLAST.ROLLO,FAR,275820.79
2025-09,TELA AD. 1.25 CM X 9.00 M TRANSP.PLAST.ROLLO,FIN,5989.1983
2025-09,TELA AD. 1.25 CM X 9.00 M TRANSPORE ROLLO 1527-0,FAR,290667.66000000003
2025-09,TELA AD. 10.00 CM X 3.50 M O.ZINC CARRETE N°9,FAR,326316.02
2025-09,TELA AD. 10.00 CM X 4.00 M O.ZINC CARRETE N°9,FAR,139247.4
2025-09,TELA AD. 10.00 CM X 4.00 M O.ZINC ROLLO,DRO,153549.84
2025-09,TELA AD. 10.00 CM X 4.00 M O.ZINC ROLLO,FAR,715286.37
2025-09,TELA AD. 10.00 CM X 4.50 M O.ZINC,DRO,108816.0
2025-09,TELA AD. 10.00 CM X 4.50 M O.ZINC,FAR,190111.59
2025-09,TELA AD. 10.00 CM X 4.50 M O.ZINC,IPR,435264.0
2025-09,TELA AD. 10.00 CM X 4.50 M O.ZINC A GRANEL,FAR,100526.52
2025-09,TELA AD. 10.00 CM X 6.00 M O.ZINC A GRANEL,FAR,-9255.54
2025-09,TELA AD. 10.00 CM X 8.00 M O.ZINC,FAR,248607.21
2025-09,TELA AD. 10.00 CM X 8.00 M O.ZINC A GRANEL,FAR,51829.119999999995
2025-09,TELA AD. 10.00 CM X 9.00 M O. ZINC (ALGODON),FAR,62710.62
2025-09,TELA AD. 10.00 CM X 9.00 M O. ZINC (ALGODON),IPR,894268.35
2025-09,TELA AD. 10.00 CM X 9.00 M O.ZINC,FAR,191205.8
2025-09,TELA AD. 10.00 CM X 9.00 M O.ZINC,IPU,1699763.2992
2025-09,TELA AD. 10.00 CM X 9.00 M O.ZINC,SAN,43201.08
2025-09,TELA AD. 10.00 CM X 9.00 M O.ZINC A GRANEL,IPR,132275.2
2025-09,TELA AD. 10.00 CM X 9.00 M O.ZINC A GRANEL,IPU,17705.8677
2025-09,TELA AD. 2.50 CM X 1.80 M O.ZINC CARRETE Nº4,FAR,54702.69
2025-09,TELA AD. 2.50 CM X 2.00 M O.ZINC CARRETE N°4,FAR,153687.28
2025-09,TELA AD. 2.50 CM X 2.00 M O.ZINC ROLLO,DRO,6666.0
2025-09,TELA AD. 2.50 CM X 2.00 M O.ZINC ROLLO,FAR,390127.65
2025-09,TELA AD. 2.50 CM X 2.00 M O.ZINC ROLLO,IPR,7842.36
2025-09,TELA AD. 2.50 CM X 2.50 M SILICONA SENSITIVE,FAR,115721.17
2025-09,TELA AD. 2.50 CM X 2.50 M SILICONA SENSITIVE,FIN,6873.2893
2025-09,TELA AD. 2.50 CM X 3.50 M O.ZINC CARRETE Nº6,FAR,760827.598
2025-09,TELA AD. 2.50 CM X 4.00 M O. ZINC CARRETE,DRO,23485.92
2025-09,TELA AD. 2.50 CM X 4.00 M O. ZINC CARRETE,FAR,1461780.3499999999
2025-09,TELA AD. 2.50 CM X 4.00 M O. ZINC CARRETE,FIN,20118.942
2025-09,TELA AD. 2.50 CM X 4.00 M O.ZINC CARRETE,FAR,643477.44
2025-09,TELA AD. 2.50 CM X 4.00 M O.ZINC CARRETE N°6,FAR,386258.0
2025-09,TELA AD. 2.50 CM X 4.00 M O.ZINC CARRETE N°6,IPR,-2768.24
2025-09,TELA AD. 2.50 CM X 4.00 M O.ZINC ROLLO,FAR,387157.13
2025-09,TELA AD. 2.50 CM X 4.50 M O.ZINC A GRANEL,FAR,91227.52
2025-09,TELA AD. 2.50 CM X 4.50 M O.ZINC A GRANEL,IPR,20414.4
2025-09,TELA AD. 2.50 CM X 4.50 M O.ZINC CAJA HOSPI,DRO,254007.36000000002
2025-09,TELA AD. 2.50 CM X 4.50 M O.ZINC CAJA HOSPI,FAR,642720.39
2025-09,TELA AD. 2.50 CM X 4.50 M O.ZINC CAJA HOSPI,IPR,2804306.16
2025-09,TELA AD. 2.50 CM X 6.00 M O.ZINC A GRANEL,FAR,67103.1
2025-09,TELA AD. 2.50 CM X 8.00 M O.ZINC CAJA HOSPI,FAR,230191.86
2025-09,TELA AD. 2.50 CM X 8.00 M O.ZINC CAJA HOSPI,IPR,423070.56
2025-09,TELA AD. 2.50 CM X 8.00 M O.ZINC CAJA HOSPI,IPU,655117.1048999999
2025-09,TELA AD. 2.50 CM X 9.00 M DE ACET. SILK T/DURAP,DPM,28221.92
2025-09,TELA AD. 2.50 CM X 9.00 M DE ACET. SILK T/DURAP,FAR,160864.95
2025-09,TELA AD. 2.50 CM X 9.00 M DE ACET. SILK T/DURAP,IPR,223983.36
2025-09,TELA AD. 2.50 CM X 9.00 M DE ACET. SILK T/DURAP,OES,266876.0325
2025-09,TELA AD. 2.50 CM X 9.00 M DURAPORE ROLLO 1538-1,DRO,75558.06
2025-09,TELA AD. 2.50 CM X 9.00 M DURAPORE ROLLO 1538-1,FAR,317082.36
2025-09,TELA AD. 2.50 CM X 9.00 M DURAPORE ROLLO 1538-1,IPR,4240107.0
2025-09,TELA AD. 2.50 CM X 9.00 M MEDIPORE H 2861 ROLLO,FAR,6961.399999999994
2025-09,TELA AD. 2.50 CM X 9.00 M MICROP,FAR,92378.0
2025-09,TELA AD. 2.50 CM X 9.00 M MICROP C/RAC,FAR,17509.920000000002
2025-09,TELA AD. 2.50 CM X 9.00 M MICROP TAPE ROLLO 1533-1,DPM,181027.2
2025-09,TELA AD. 2.50 CM X 9.00 M MICROP TAPE ROLLO 1533-1,FAR,615095.9299999999
2025-09,TELA AD. 2.50 CM X 9.00 M MICROP TAPE ROLLO 1533-1,IPR,305639.44
2025-09,TELA AD. 2.50 CM X 9.00 M MICROP.COLOR PIEL RAC,DPM,39554.48
2025-09,TELA AD. 2.50 CM X 9.00 M MICROP.COLOR PIEL RAC,FAR,572880.81
2025-09,TELA AD. 2.50 CM X 9.00 M MICROP.PAPEL RAC,DPM,86522.8
