periodo;codigo_serie;perfil;cliente_id;Grupo;periodo_ponderacion;ponderador_mes;yhat_cliente;li_cliente;ls_cliente;submodelo;version_param;clasificacion_serie;nivel_agregacion;precio_base;precio_ajustado;monto_yhat;monto_li;monto_ls;months_diff
2026-12;"PAÑAL BEBE RECIEN NACIDO ""RN"" NATURAL CARE";IPR;1776;CEMIC;2025-12;0,167857;2160;0;4321;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;"PAÑAL BEBE RECIEN NACIDO ""RN"" NATURAL CARE";IPR;4458;HOSPITAL GALENO;2025-12;0,107143;1379;0;2758;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;"PAÑAL BEBE RECIEN NACIDO ""RN"" NATURAL CARE";IPR;6180;HOSPITAL GALENO;2025-12;0,1125;1448;0;2896;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;"PAÑAL BEBE RECIEN NACIDO ""RN"" NATURAL CARE";IPR;6187;HOSPITAL GALENO;2025-12;0,107143;1379;0;2758;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;"PAÑAL BEBE RECIEN NACIDO ""RN"" NATURAL CARE";IPR;6232;HOSPITAL GALENO;2025-12;0,158036;2034;0;4068;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;"PAÑAL BEBE RECIEN NACIDO ""RN"" NATURAL CARE";IPR;6283;IMC SANATORIOS;2025-12;0,008036;103;0;207;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;"PAÑAL BEBE RECIEN NACIDO ""RN"" NATURAL CARE";IPR;6712;SIN GRUPO;2025-12;0,008036;103;0;207;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;"PAÑAL BEBE RECIEN NACIDO ""RN"" NATURAL CARE";IPR;6777;OTAMENDI;2025-12;0,33125;4263;0;8526;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-07;"PAÑAL BEBE RECIEN NACIDO ""RN"" NATURAL CARE";OES;10829;CUENCA ALTA;2025-07;1,0;851;0;1702;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;5
2026-08;"PAÑAL BEBE RECIEN NACIDO ""RN"" NATURAL CARE";OES;10829;CUENCA ALTA;2025-08;1,0;851;0;1702;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;6
2026-11;"PAÑAL BEBE RECIEN NACIDO ""RN"" NATURAL CARE";OES;10829;CUENCA ALTA;2025-11;1,0;851;0;1702;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-12;"PAÑAL BEBE RECIEN NACIDO ""RN"" NATURAL CARE";OES;10829;CUENCA ALTA;2025-12;1,0;851;0;1702;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-02;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;DRO;7961;SIN GRUPO;2025-02;1,0;47;0;94;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;0
2026-03;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;DRO;2446;SIN GRUPO;2025-03;1,0;47;0;94;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;1
2026-06;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;DRO;1332;SEGURA (LOWSEDO);2025-06;1,0;47;0;94;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;4
2026-09;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;DRO;10753;MEDICARLO (CBA);2025-09;0,892857;42;0;84;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;7
2026-09;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;DRO;7532;SOLER;2025-09;0,107143;5;0;10;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;7
2026-02;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;10181;SIN GRUPO;2025-02;0,280374;1083;0;2166;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;0
2026-02;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;13672;NEPHROLOGY;2025-02;0,11215;433;0;866;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;0
2026-02;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;6942;OROÑO;2025-02;0,140187;542;0;1083;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;0
2026-02;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;7739;OBSBA;2025-02;0,186916;722;0;1444;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;0
2026-02;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;7869;SIN GRUPO;2025-02;0,280374;1083;0;2166;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;0
2026-03;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;10470;SIN GRUPO;2025-03;0,35461;1374;0;2748;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;1
2026-03;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;13672;NEPHROLOGY;2025-03;0,177305;687;0;1374;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;1
2026-03;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;6421;SIN GRUPO;2025-03;0,177305;687;0;1374;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;1
2026-03;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;6723;SIN GRUPO;2025-03;0,088652;344;0;687;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;1
2026-03;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;8195;HOSPITAL ITALIANO ROSARIO;2025-03;0,024823;96;0;192;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;1
2026-03;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;8519;SIN GRUPO;2025-03;0,177305;687;0;1374;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;1
2026-04;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;10535;SIN GRUPO;2025-04;0,105263;409;0;818;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;2
2026-04;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;13506;SIN GRUPO;2025-04;0,026316;102;0;204;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;2
2026-04;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;6723;SIN GRUPO;2025-04;0,065789;256;0;511;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;2
2026-04;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;7053;SIN GRUPO;2025-04;0,039474;153;0;307;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;2
2026-04;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;7870;OROÑO;2025-04;0,526316;2045;0;4089;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;2
2026-04;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;8195;HOSPITAL ITALIANO ROSARIO;2025-04;0,036842;143;0;286;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;2
2026-04;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;8235;HOSPITAL ITALIANO ROSARIO;2025-04;0,002632;10;0;20;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;2
2026-04;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;8526;SIN GRUPO;2025-04;0,197368;767;0;1534;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;2
2026-05;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;6145;SIN GRUPO;2025-05;0,527473;2053;0;4107;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;3
2026-05;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;6421;SIN GRUPO;2025-05;0,43956;1711;0;3422;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;3
2026-05;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;8195;HOSPITAL ITALIANO ROSARIO;2025-05;0,032967;128;0;257;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;3
2026-06;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;10813;SIN GRUPO;2025-06;0,12285;479;0;958;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;4
2026-06;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;6421;SIN GRUPO;2025-06;0,36855;1438;0;2875;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;4
2026-06;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;6462;SIN GRUPO;2025-06;0,36855;1438;0;2875;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;4
2026-06;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;8195;HOSPITAL ITALIANO ROSARIO;2025-06;0,012285;48;0;96;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;4
2026-06;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;8235;HOSPITAL ITALIANO ROSARIO;2025-06;0,004914;19;0;38;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;4
2026-06;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;8526;SIN GRUPO;2025-06;0,12285;479;0;958;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;4
2026-07;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;10825;SIN GRUPO;2025-07;0,013736;54;0;107;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;5
2026-07;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;13672;NEPHROLOGY;2025-07;0,21978;859;0;1717;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;5
2026-07;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;2955;SAN CAMILO;2025-07;0,32967;1288;0;2576;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;5
2026-07;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;6462;SIN GRUPO;2025-07;0,206044;805;0;1610;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;5
2026-07;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;6712;SIN GRUPO;2025-07;0,068681;268;0;537;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;5
2026-07;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;6723;SIN GRUPO;2025-07;0,054945;215;0;429;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;5
2026-07;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;7789;ASOCIACION ESPAÑOLA;2025-07;0,041209;161;0;322;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;5
2026-07;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;8195;HOSPITAL ITALIANO ROSARIO;2025-07;0,06044;236;0;472;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;5
2026-07;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;8235;HOSPITAL ITALIANO ROSARIO;2025-07;0,005495;21;0;43;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;5
2026-08;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;13506;SIN GRUPO;2025-08;0,083333;326;0;652;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;6
2026-08;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;13672;NEPHROLOGY;2025-08;0,833333;3260;0;6520;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;6
2026-08;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;7789;ASOCIACION ESPAÑOLA;2025-08;0,083333;326;0;652;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;6
2026-09;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;13672;NEPHROLOGY;2025-09;0,929584;3640;0;7281;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;7
2026-09;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;2355;SWISS MEDICAL GROUP;2025-09;0,000697;3;0;5;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;7
2026-09;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;6723;SIN GRUPO;2025-09;0,069719;273;0;546;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;7
2026-10;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;10056;SIN GRUPO;2025-10;0,727273;2851;0;5702;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;8
2026-10;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;6785;SIN GRUPO;2025-10;0,181818;713;0;1425;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;8
2026-10;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;7173;HOSPITALARIOS FECLIBA;2025-10;0,090909;356;0;713;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;8
2026-11;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;10181;SIN GRUPO;2025-11;0,068578;269;0;538;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;9
2026-11;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;6767;SIN GRUPO;2025-11;0,822932;3228;0;6457;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;9
2026-11;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;8195;HOSPITAL ITALIANO ROSARIO;2025-11;0,017053;67;0;134;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;9
2026-11;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;8526;SIN GRUPO;2025-11;0,091437;359;0;717;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;9
2026-12;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;14261;SIN GRUPO;2025-12;1,0;3926;0;7852;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;10
2026-06;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPU;2962;SI.PRO.SA;2025-06;0,207727;299;0;598;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;4
2026-06;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPU;2963;SI.PRO.SA;2025-06;0,747819;1076;0;2152;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;4
2026-06;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPU;2972;SI.PRO.SA;2025-06;0,044454;64;0;128;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;4
2026-07;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPU;13037;CONTADURIA GRAL. DEL EJERCITO;2025-07;0,719424;1035;0;2071;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;5
2026-07;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPU;2962;SI.PRO.SA;2025-07;0,179856;259;0;518;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;5
2026-07;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPU;2963;SI.PRO.SA;2025-07;0,086331;124;0;248;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;5
2026-07;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPU;2972;SI.PRO.SA;2025-07;0,014388;21;0;41;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;5
2026-08;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPU;2962;SI.PRO.SA;2025-08;0,689655;992;0;1985;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;6
2026-08;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPU;2963;SI.PRO.SA;2025-08;0,269865;388;0;777;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;6
2026-08;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPU;2972;SI.PRO.SA;2025-08;0,04048;58;0;117;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;6
2026-09;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPU;2962;SI.PRO.SA;2025-09;0,531689;765;0;1530;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;7
2026-09;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPU;2963;SI.PRO.SA;2025-09;0,425351;612;0;1224;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;7
2026-09;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPU;2972;SI.PRO.SA;2025-09;0,021268;31;0;61;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;7
2026-09;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPU;2983;SI.PRO.SA;2025-09;0,021268;31;0;61;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;7
2026-09;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPU;8651;SIN GRUPO;2025-09;0,000425;1;0;1;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;7
2026-10;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPU;2962;SI.PRO.SA;2025-10;0,446097;642;0;1284;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;8
2026-10;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPU;2963;SI.PRO.SA;2025-10;0,520446;749;0;1498;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;8
2026-10;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPU;2972;SI.PRO.SA;2025-10;0,033457;48;0;96;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;8
2026-11;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPU;2962;SI.PRO.SA;2025-11;0,550661;792;0;1585;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPU;2963;SI.PRO.SA;2025-11;0,330396;475;0;951;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;PAÑO JAB. HUMEDO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPU;2972;SI.PRO.SA;2025-11;0,118943;171;0;342;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-03;PAÑO JAB. HUMEDO LAVADO CUERPO DERMPAD PLUS;DRO;7585;EURO PHARMA;2025-03;1,0;66;0;132;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;1
2026-07;PAÑO JAB. HUMEDO LAVADO CUERPO DERMPAD PLUS;DRO;10753;MEDICARLO (CBA);2025-07;1,0;66;0;132;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;5
2026-12;PAÑO JAB. HUMEDO LAVADO CUERPO DERMPAD PLUS;DRO;12916;INSUMED;2025-12;1,0;66;0;132;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-07;PAÑO JAB. HUMEDO LAVADO CUERPO DERMPAD PLUS;IPR;6280;SIN GRUPO;2025-07;1,0;3114;0;6228;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;5
2026-08;PAÑO JAB. HUMEDO LAVADO CUERPO DERMPAD PLUS;IPR;6280;SIN GRUPO;2025-08;1,0;3114;0;6228;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;6
2026-09;PAÑO JAB. HUMEDO LAVADO CUERPO DERMPAD PLUS;IPR;6280;SIN GRUPO;2025-09;0,923852;2877;0;5754;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;7
2026-09;PAÑO JAB. HUMEDO LAVADO CUERPO DERMPAD PLUS;IPR;6800;SIN GRUPO;2025-09;0,075588;235;0;471;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;7
2026-09;PAÑO JAB. HUMEDO LAVADO CUERPO DERMPAD PLUS;IPR;8369;SIN GRUPO;2025-09;0,00056;2;0;3;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;7
2026-10;PAÑO JAB. HUMEDO LAVADO CUERPO DERMPAD PLUS;IPR;6280;SIN GRUPO;2025-10;1,0;3114;0;6228;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;8
2026-12;PAÑO JAB. HUMEDO LAVADO CUERPO DERMPAD PLUS;IPR;8478;SIN GRUPO;2025-12;1,0;3114;0;6228;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-01;PAÑO JABONOSO LAVADO CUERPO CLORHEX;DRO;7470;SIN GRUPO;2025-01;0,283688;854;0;1707;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;-1
2026-01;PAÑO JABONOSO LAVADO CUERPO CLORHEX;DRO;7502;SIN GRUPO;2025-01;0,716312;2155;0;4311;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;-1
